user_id,is_new,device,geo,traffic_source,payment_method,session_date,is_recent_window,app_version,page_load_ms,did_view,did_cart,did_checkout,did_purchase
24660,1,desktop,BR,paid_search,paypal,2026-01-24,0,1.9.1,1075,1,0,0,0
24661,0,mobile,BR,paid_search,card,2026-01-28,1,2.0.1,2251,1,1,1,0
24662,0,mobile,IN,email,cod,2025-12-25,0,1.9.0,1678,1,0,0,0
24663,0,mobile,BR,paid_search,upi,2025-12-13,0,1.9.0,1516,1,1,0,0
24664,0,mobile,EU,referral,card,2026-01-23,0,1.9.0,1617,1,0,0,0
24665,1,desktop,US,organic,upi,2026-02-05,1,1.9.0,1128,1,0,0,0
24666,1,desktop,BR,paid_search,card,2026-01-18,0,1.9.1,762,1,1,1,1
24667,1,desktop,BR,paid_social,card,2025-12-30,0,1.9.0,550,1,1,0,0
24668,0,mobile,US,organic,card,2026-01-28,1,2.0.0,1926,1,0,0,0
24669,1,mobile,EU,referral,card,2026-01-31,1,2.0.1,2611,0,0,0,0
24670,0,mobile,BR,referral,card,2026-01-06,0,1.9.0,1446,1,1,1,0
24671,1,mobile,EU,paid_social,paypal,2025-12-22,0,1.9.0,1542,1,1,0,0
24672,1,desktop,US,paid_search,paypal,2026-02-03,1,1.9.0,907,1,1,0,0
24673,1,desktop,US,paid_social,card,2025-12-30,0,1.9.0,1226,1,1,1,1
24674,0,desktop,OTHER,organic,paypal,2026-01-02,0,1.9.1,1140,1,0,0,0
24675,1,mobile,IN,organic,card,2026-01-12,0,1.9.0,1331,1,1,0,0
24676,1,desktop,EU,paid_search,card,2026-01-01,0,1.9.1,753,1,1,0,0
24677,1,mobile,OTHER,paid_search,card,2026-01-13,0,1.9.0,1711,1,1,0,0
24678,0,mobile,US,paid_search,upi,2026-01-12,0,1.9.0,1170,1,1,1,1
24679,0,mobile,IN,organic,cod,2025-12-29,0,1.9.0,1760,1,1,0,0
24680,0,desktop,IN,organic,card,2026-02-09,1,1.9.0,319,1,1,0,0
24681,1,mobile,US,email,paypal,2026-01-07,0,1.9.0,2002,1,0,0,0
24682,0,mobile,EU,email,paypal,2025-12-16,0,1.9.0,1591,1,1,1,1
24683,0,mobile,BR,organic,paypal,2025-12-23,0,1.9.0,1475,1,0,0,0
24684,1,desktop,US,organic,card,2025-12-22,0,1.9.1,1268,1,0,0,0
24685,1,desktop,BR,organic,upi,2025-12-31,0,1.9.1,996,1,1,1,1
24686,1,mobile,OTHER,referral,card,2026-01-14,0,1.9.1,1378,1,1,1,1
24687,1,desktop,OTHER,organic,card,2026-01-19,0,1.9.1,751,0,0,0,0
24688,0,mobile,IN,email,cod,2026-02-05,1,2.0.1,1864,1,1,1,0
24689,0,mobile,BR,organic,card,2025-12-21,0,1.9.1,1461,0,0,0,0
24690,0,mobile,EU,paid_search,card,2026-01-31,1,2.0.1,2089,0,0,0,0
24691,1,mobile,BR,email,upi,2025-12-19,0,1.9.1,1153,1,1,0,0
24692,0,mobile,IN,organic,paypal,2025-12-30,0,1.9.1,1786,1,1,0,0
24693,1,desktop,IN,organic,card,2026-01-04,0,1.9.0,415,1,0,0,0
24694,1,desktop,US,paid_search,card,2026-01-19,0,1.9.0,741,1,1,1,0
24695,0,mobile,US,paid_social,card,2026-02-05,1,2.0.1,2355,1,1,1,0
24696,1,mobile,IN,paid_social,paypal,2025-12-12,0,1.9.0,1416,1,1,1,1
24697,0,mobile,US,paid_search,cod,2025-12-29,0,1.9.0,1252,1,1,1,1
24698,0,mobile,IN,paid_search,card,2026-01-12,0,1.9.1,1498,1,0,0,0
24699,0,mobile,OTHER,paid_social,card,2026-01-28,1,2.0.1,2019,0,0,0,0
24700,1,desktop,US,organic,cod,2026-01-17,0,1.9.0,881,1,0,0,0
24701,0,mobile,BR,organic,card,2025-12-18,0,1.9.1,1783,1,1,1,0
24702,0,mobile,US,paid_social,card,2026-01-08,0,1.9.0,1311,1,1,1,1
24703,0,mobile,EU,organic,cod,2026-01-23,0,1.9.0,1647,1,0,0,0
24704,0,desktop,US,organic,cod,2026-02-03,1,1.9.0,946,1,1,0,0
24705,0,mobile,US,referral,card,2026-01-26,0,1.9.0,1708,1,0,0,0
24706,1,mobile,EU,paid_social,cod,2026-01-05,0,1.9.0,1284,1,1,0,0
24707,0,mobile,EU,paid_social,card,2026-01-29,1,2.0.0,2038,1,1,1,1
24708,0,mobile,EU,paid_social,upi,2026-01-21,0,1.9.0,1534,1,0,0,0
24709,0,desktop,OTHER,paid_social,paypal,2026-01-27,1,1.9.0,1214,0,0,0,0
24710,0,mobile,US,paid_social,card,2025-12-30,0,1.9.0,1892,1,1,1,1
24711,1,desktop,IN,organic,paypal,2025-12-14,0,1.9.0,569,1,1,0,0
24712,1,mobile,IN,referral,cod,2025-12-23,0,1.9.0,1511,1,1,1,1
24713,0,mobile,IN,organic,paypal,2025-12-12,0,1.9.1,1305,0,0,0,0
24714,1,desktop,EU,paid_search,card,2025-12-25,0,1.9.0,888,1,0,0,0
24715,1,desktop,BR,paid_search,card,2026-01-26,0,1.9.0,539,1,1,0,0
24716,1,mobile,EU,referral,card,2026-01-18,0,1.9.0,2402,1,0,0,0
24717,1,mobile,IN,paid_search,paypal,2025-12-13,0,1.9.1,1601,1,1,1,1
24718,0,mobile,EU,paid_search,paypal,2026-01-04,0,1.9.1,1662,1,1,1,0
24719,1,desktop,US,referral,card,2026-01-22,0,1.9.0,1094,1,1,0,0
24720,1,desktop,EU,email,card,2025-12-26,0,1.9.1,870,1,1,0,0
24721,1,mobile,IN,paid_social,upi,2026-01-05,0,1.9.0,1303,1,1,1,0
24722,1,mobile,US,organic,paypal,2026-01-24,0,1.9.1,1656,1,0,0,0
24723,1,mobile,IN,organic,card,2026-01-31,1,2.0.1,2398,0,0,0,0
24724,1,desktop,BR,paid_social,card,2026-01-14,0,1.9.0,1045,1,1,1,1
24725,0,mobile,IN,paid_social,upi,2025-12-26,0,1.9.1,1839,1,0,0,0
24726,1,mobile,EU,paid_search,paypal,2026-02-01,1,2.0.0,1859,1,0,0,0
24727,0,desktop,IN,paid_social,cod,2026-02-04,1,1.9.0,725,1,1,1,1
24728,0,mobile,OTHER,organic,card,2025-12-24,0,1.9.0,1783,1,1,0,0
24729,0,mobile,IN,email,cod,2026-01-05,0,1.9.0,1637,1,1,1,0
24730,1,mobile,BR,paid_search,paypal,2026-01-30,1,2.0.0,2124,0,0,0,0
24731,1,mobile,BR,paid_search,card,2026-02-01,1,2.0.0,2131,1,1,0,0
24732,1,mobile,IN,paid_search,upi,2025-12-13,0,1.9.0,1707,1,0,0,0
24733,1,mobile,IN,paid_search,upi,2026-02-03,1,2.0.1,1777,1,0,0,0
24734,1,mobile,US,paid_social,paypal,2026-01-14,0,1.9.1,1478,1,0,0,0
24735,0,mobile,IN,organic,upi,2026-01-13,0,1.9.0,1647,0,0,0,0
24736,1,mobile,US,email,card,2026-01-15,0,1.9.1,1565,1,0,0,0
24737,1,mobile,BR,organic,card,2026-01-31,1,2.0.0,2072,1,0,0,0
24738,1,mobile,US,paid_social,card,2026-02-05,1,2.0.0,1814,1,0,0,0
24739,0,mobile,US,organic,cod,2025-12-23,0,1.9.1,1268,1,0,0,0
24740,0,mobile,BR,paid_search,card,2026-01-13,0,1.9.1,1917,1,0,0,0
24741,1,desktop,IN,referral,card,2026-01-15,0,1.9.0,680,1,0,0,0
24742,1,mobile,US,organic,cod,2025-12-23,0,1.9.1,1857,0,0,0,0
24743,1,mobile,US,paid_search,card,2025-12-23,0,1.9.1,1863,1,1,0,0
24744,0,mobile,EU,paid_social,card,2026-01-24,0,1.9.0,1689,1,1,1,1
24745,0,mobile,IN,organic,upi,2025-12-13,0,1.9.1,1355,1,1,1,1
24746,0,desktop,IN,paid_search,card,2026-02-01,1,1.9.0,803,0,0,0,0
24747,1,mobile,IN,paid_social,paypal,2026-01-18,0,1.9.0,1489,0,0,0,0
24748,0,mobile,US,paid_social,card,2026-02-02,1,2.0.0,2141,1,0,0,0
24749,0,mobile,IN,paid_search,card,2026-01-09,0,1.9.1,2028,1,1,1,1
24750,0,desktop,US,paid_search,card,2026-01-02,0,1.9.0,1143,0,0,0,0
24751,0,mobile,IN,organic,upi,2026-02-05,1,2.0.1,2334,1,1,1,1
24752,1,mobile,IN,email,upi,2025-12-27,0,1.9.0,1564,1,0,0,0
24753,1,desktop,EU,email,card,2026-01-25,0,1.9.1,1062,1,0,0,0
24754,1,mobile,EU,organic,upi,2025-12-21,0,1.9.0,1407,1,0,0,0
24755,0,desktop,IN,organic,paypal,2026-01-17,0,1.9.0,788,0,0,0,0
24756,0,mobile,IN,organic,paypal,2025-12-28,0,1.9.1,1559,1,1,0,0
24757,1,mobile,IN,organic,card,2026-01-16,0,1.9.0,1705,1,0,0,0
24758,1,mobile,EU,paid_social,cod,2025-12-26,0,1.9.1,1750,1,1,1,0
24759,1,mobile,IN,paid_search,card,2026-01-24,0,1.9.1,1910,1,1,0,0
24760,0,mobile,BR,organic,card,2026-02-01,1,2.0.0,2254,1,1,1,1
24761,1,mobile,IN,paid_search,card,2026-01-20,0,1.9.0,1631,1,1,1,0
24762,1,mobile,OTHER,paid_search,card,2026-02-06,1,2.0.0,2485,1,1,1,1
24763,1,mobile,IN,organic,upi,2026-01-11,0,1.9.0,1439,0,0,0,0
24764,1,mobile,IN,organic,upi,2026-01-03,0,1.9.1,1580,0,0,0,0
24765,0,mobile,OTHER,paid_search,card,2026-01-11,0,1.9.0,2092,1,1,1,1
24766,0,mobile,EU,paid_social,card,2026-01-25,0,1.9.1,1109,1,1,0,0
24767,1,mobile,IN,organic,card,2026-01-17,0,1.9.0,1357,1,1,1,1
24768,0,mobile,EU,organic,card,2026-01-02,0,1.9.0,1531,1,1,1,1
24769,1,mobile,IN,referral,card,2026-02-05,1,2.0.1,2094,1,1,1,1
24770,0,desktop,EU,organic,card,2026-01-30,1,1.9.1,682,1,1,1,1
24771,1,mobile,US,organic,paypal,2025-12-18,0,1.9.0,1930,1,1,1,1
24772,1,mobile,OTHER,email,card,2025-12-21,0,1.9.1,1610,1,1,0,0
24773,1,desktop,IN,paid_search,cod,2026-01-20,0,1.9.1,732,1,1,1,0
24774,1,mobile,US,paid_search,card,2025-12-13,0,1.9.0,1437,1,0,0,0
24775,1,mobile,BR,email,card,2026-01-10,0,1.9.1,1686,1,1,0,0
24776,0,mobile,BR,paid_social,upi,2026-01-07,0,1.9.1,1590,1,0,0,0
24777,0,desktop,EU,email,paypal,2026-01-14,0,1.9.1,1210,1,0,0,0
24778,1,desktop,EU,organic,card,2025-12-23,0,1.9.1,964,1,0,0,0
24779,0,desktop,OTHER,paid_social,paypal,2026-01-15,0,1.9.0,1019,1,1,1,0
24780,1,mobile,EU,paid_search,paypal,2026-01-20,0,1.9.0,1723,1,0,0,0
24781,0,mobile,EU,email,card,2026-01-23,0,1.9.0,1711,1,1,1,1
24782,0,mobile,IN,paid_search,paypal,2025-12-22,0,1.9.0,1356,1,1,0,0
24783,0,mobile,EU,paid_social,card,2025-12-21,0,1.9.1,1795,1,1,0,0
24784,1,mobile,OTHER,organic,card,2026-02-06,1,2.0.0,1787,0,0,0,0
24785,1,mobile,IN,organic,cod,2026-01-31,1,2.0.0,2041,1,1,1,1
24786,1,mobile,EU,organic,card,2025-12-30,0,1.9.0,1948,1,1,1,1
24787,1,desktop,US,paid_search,card,2026-01-04,0,1.9.0,636,1,0,0,0
24788,0,mobile,EU,referral,card,2026-01-30,1,2.0.1,1822,1,1,0,0
24789,1,desktop,US,referral,cod,2025-12-23,0,1.9.1,1183,1,1,0,0
24790,1,mobile,BR,organic,card,2026-01-19,0,1.9.1,1547,0,0,0,0
24791,1,mobile,IN,paid_social,card,2026-01-19,0,1.9.0,1685,1,0,0,0
24792,1,desktop,IN,referral,card,2026-01-01,0,1.9.0,752,1,1,1,0
24793,0,mobile,OTHER,referral,cod,2026-01-02,0,1.9.0,1773,1,1,0,0
24794,1,desktop,US,organic,card,2026-01-25,0,1.9.0,747,1,1,0,0
24795,0,mobile,IN,paid_social,cod,2026-02-03,1,2.0.0,2283,1,1,1,0
24796,1,desktop,BR,paid_search,card,2025-12-27,0,1.9.1,760,1,1,1,1
24797,0,mobile,US,paid_social,card,2026-01-27,1,2.0.1,2049,1,0,0,0
24798,0,mobile,US,paid_search,card,2025-12-30,0,1.9.1,1337,1,1,1,1
24799,0,desktop,BR,paid_social,card,2026-01-11,0,1.9.0,978,1,1,0,0
24800,0,mobile,EU,organic,cod,2026-01-23,0,1.9.0,1671,1,0,0,0
24801,1,mobile,US,organic,paypal,2025-12-24,0,1.9.0,1454,0,0,0,0
24802,0,mobile,US,email,card,2026-01-15,0,1.9.0,1911,1,0,0,0
24803,0,desktop,EU,paid_social,card,2026-02-08,1,1.9.0,1011,1,1,1,1
24804,0,mobile,EU,email,upi,2026-02-01,1,2.0.0,1999,1,1,1,0
24805,0,mobile,EU,referral,card,2025-12-23,0,1.9.0,1496,1,1,0,0
24806,0,desktop,IN,organic,upi,2026-01-18,0,1.9.1,1129,1,1,0,0
24807,1,desktop,EU,paid_social,paypal,2025-12-14,0,1.9.1,771,1,1,0,0
24808,1,mobile,BR,paid_search,card,2025-12-17,0,1.9.0,2143,1,1,1,0
24809,1,desktop,IN,organic,card,2026-01-03,0,1.9.0,985,1,1,1,1
24810,0,mobile,OTHER,referral,card,2026-01-07,0,1.9.0,1713,1,1,1,1
24811,1,mobile,IN,paid_social,card,2026-01-02,0,1.9.0,1533,1,0,0,0
24812,0,mobile,US,organic,cod,2026-01-27,1,2.0.0,1873,1,1,1,1
24813,1,mobile,US,paid_search,paypal,2025-12-12,0,1.9.0,1402,1,0,0,0
24814,1,desktop,EU,paid_social,card,2025-12-23,0,1.9.1,956,1,1,1,0
24815,0,mobile,IN,organic,upi,2026-01-13,0,1.9.1,1763,0,0,0,0
24816,0,mobile,US,email,card,2025-12-16,0,1.9.1,1543,1,0,0,0
24817,0,mobile,EU,paid_social,card,2025-12-24,0,1.9.0,1518,1,1,0,0
24818,1,mobile,EU,referral,upi,2025-12-17,0,1.9.0,1687,1,1,1,1
24819,1,mobile,US,paid_search,card,2026-01-04,0,1.9.0,1272,1,1,1,0
24820,1,desktop,IN,organic,card,2026-01-25,0,1.9.0,1022,1,1,1,1
24821,1,mobile,EU,referral,card,2026-02-03,1,2.0.1,2242,1,0,0,0
24822,1,desktop,OTHER,paid_search,card,2026-02-03,1,1.9.0,656,1,1,0,0
24823,1,mobile,US,paid_search,upi,2026-01-11,0,1.9.0,1730,1,0,0,0
24824,1,mobile,EU,paid_search,paypal,2025-12-21,0,1.9.0,1620,1,0,0,0
24825,0,mobile,IN,organic,paypal,2026-01-29,1,2.0.0,2062,1,1,1,0
24826,1,mobile,IN,organic,cod,2026-01-14,0,1.9.0,1756,1,0,0,0
24827,1,mobile,US,organic,paypal,2026-02-08,1,2.0.0,2075,1,1,1,1
24828,1,mobile,EU,organic,card,2026-01-29,1,2.0.0,1864,1,1,1,0
24829,0,desktop,IN,organic,card,2026-01-24,0,1.9.0,935,1,0,0,0
24830,1,desktop,US,paid_search,card,2026-01-19,0,1.9.0,1193,1,0,0,0
24831,1,mobile,BR,organic,card,2026-01-22,0,1.9.0,1285,1,1,0,0
24832,1,mobile,US,paid_search,paypal,2026-01-05,0,1.9.0,1749,1,1,0,0
24833,0,mobile,US,paid_search,upi,2026-02-06,1,2.0.0,2074,1,1,1,0
24834,0,mobile,US,paid_social,card,2026-01-25,0,1.9.1,1795,1,1,1,0
24835,0,desktop,US,referral,upi,2026-01-26,0,1.9.0,862,1,1,1,1
24836,1,mobile,EU,organic,card,2026-01-18,0,1.9.0,1545,1,0,0,0
24837,0,desktop,US,paid_search,card,2026-01-14,0,1.9.1,1105,1,1,1,0
24838,0,mobile,EU,paid_search,paypal,2025-12-18,0,1.9.1,1662,1,1,0,0
24839,0,mobile,US,paid_social,card,2025-12-30,0,1.9.0,1515,1,1,0,0
24840,0,mobile,US,paid_search,card,2026-01-07,0,1.9.0,1680,1,1,1,1
24841,1,mobile,US,organic,card,2026-01-24,0,1.9.0,1483,1,1,0,0
24842,1,mobile,OTHER,paid_social,card,2025-12-18,0,1.9.1,1280,1,1,1,1
24843,0,desktop,OTHER,paid_social,upi,2026-01-31,1,1.9.0,940,1,1,1,0
24844,0,mobile,US,paid_social,card,2026-01-23,0,1.9.0,1844,1,1,1,0
24845,1,mobile,US,paid_search,upi,2025-12-16,0,1.9.0,1194,1,0,0,0
24846,1,mobile,US,organic,upi,2026-02-08,1,2.0.0,2244,1,1,1,1
24847,0,mobile,US,paid_search,cod,2026-01-05,0,1.9.0,1214,1,0,0,0
24848,1,mobile,IN,organic,card,2026-02-02,1,2.0.0,1921,1,0,0,0
24849,1,mobile,EU,email,card,2026-02-01,1,2.0.0,2176,1,1,0,0
24850,1,desktop,US,paid_search,upi,2026-01-28,1,1.9.0,1182,1,1,1,1
24851,0,mobile,EU,paid_search,card,2025-12-20,0,1.9.0,1447,1,1,1,0
24852,0,mobile,US,paid_social,card,2025-12-18,0,1.9.0,1616,1,1,0,0
24853,1,mobile,EU,email,upi,2026-02-06,1,2.0.1,1669,1,0,0,0
24854,0,mobile,EU,paid_search,card,2026-01-02,0,1.9.1,1611,1,1,0,0
24855,1,mobile,EU,organic,card,2026-01-30,1,2.0.1,1622,0,0,0,0
24856,1,desktop,BR,paid_search,upi,2025-12-19,0,1.9.1,583,1,1,0,0
24857,0,desktop,BR,paid_social,upi,2026-02-05,1,1.9.0,889,1,1,0,0
24858,1,mobile,EU,paid_social,upi,2025-12-27,0,1.9.0,1278,1,0,0,0
24859,1,mobile,IN,paid_social,paypal,2025-12-16,0,1.9.1,1758,1,1,1,0
24860,0,mobile,US,paid_social,card,2025-12-17,0,1.9.1,1741,1,1,1,1
24861,1,mobile,OTHER,email,card,2026-01-10,0,1.9.1,1519,1,1,1,1
24862,1,mobile,EU,paid_search,cod,2025-12-19,0,1.9.0,1600,1,1,0,0
24863,0,desktop,IN,organic,card,2026-01-26,0,1.9.1,923,1,1,1,1
24864,0,mobile,US,organic,cod,2026-01-07,0,1.9.1,1573,1,0,0,0
24865,1,mobile,EU,organic,upi,2026-01-21,0,1.9.1,1292,1,0,0,0
24866,1,desktop,OTHER,organic,upi,2025-12-14,0,1.9.0,1299,1,1,0,0
24867,0,desktop,US,organic,card,2026-01-17,0,1.9.0,902,1,1,1,0
24868,0,mobile,EU,organic,paypal,2026-02-04,1,2.0.0,2380,1,1,0,0
24869,1,mobile,US,organic,card,2025-12-29,0,1.9.1,1891,1,0,0,0
24870,0,desktop,IN,organic,paypal,2026-01-16,0,1.9.1,898,1,1,0,0
24871,0,mobile,US,organic,card,2025-12-31,0,1.9.1,1342,1,1,0,0
24872,0,desktop,IN,organic,upi,2025-12-28,0,1.9.0,867,1,1,1,1
24873,1,mobile,IN,paid_search,paypal,2026-02-01,1,2.0.0,1755,1,1,0,0
24874,1,mobile,US,organic,paypal,2026-02-09,1,2.0.0,2065,1,1,1,1
24875,1,mobile,IN,organic,paypal,2026-01-26,0,1.9.0,1615,1,1,0,0
24876,1,mobile,US,organic,cod,2026-01-04,0,1.9.0,1553,1,1,1,1
24877,0,desktop,IN,referral,cod,2026-02-05,1,1.9.0,815,1,0,0,0
24878,1,desktop,OTHER,paid_search,card,2026-01-15,0,1.9.1,567,0,0,0,0
24879,0,desktop,US,paid_search,card,2025-12-19,0,1.9.0,493,0,0,0,0
24880,1,mobile,IN,organic,card,2025-12-16,0,1.9.1,1871,1,1,1,1
24881,0,desktop,US,paid_search,upi,2025-12-15,0,1.9.0,744,1,0,0,0
24882,1,desktop,US,paid_social,upi,2026-01-16,0,1.9.0,874,1,1,1,1
24883,1,desktop,IN,paid_search,upi,2026-02-02,1,1.9.0,684,1,1,1,1
24884,1,mobile,IN,paid_search,card,2026-01-03,0,1.9.1,1689,1,0,0,0
24885,0,mobile,EU,paid_search,card,2025-12-12,0,1.9.0,1983,1,1,1,0
24886,1,mobile,IN,paid_social,card,2026-01-31,1,2.0.0,1783,1,1,0,0
24887,1,mobile,US,referral,paypal,2025-12-18,0,1.9.0,1442,1,1,1,1
24888,1,mobile,US,organic,card,2025-12-28,0,1.9.1,1647,1,0,0,0
24889,0,mobile,US,referral,card,2026-01-08,0,1.9.0,1537,1,0,0,0
24890,0,desktop,OTHER,paid_search,cod,2025-12-18,0,1.9.0,996,1,1,1,1
24891,0,mobile,US,email,cod,2026-02-03,1,2.0.0,2016,0,0,0,0
24892,0,mobile,US,organic,card,2026-01-24,0,1.9.1,885,0,0,0,0
24893,1,mobile,US,organic,paypal,2025-12-28,0,1.9.0,1713,1,0,0,0
24894,0,desktop,EU,organic,card,2026-01-15,0,1.9.1,1096,1,1,1,1
24895,1,mobile,IN,organic,upi,2026-01-12,0,1.9.0,1834,1,1,1,1
24896,1,mobile,US,paid_search,card,2026-01-05,0,1.9.1,1644,1,1,1,0
24897,0,mobile,BR,organic,cod,2025-12-28,0,1.9.1,1716,1,1,1,1
24898,0,mobile,EU,paid_social,upi,2026-01-13,0,1.9.0,1280,1,1,1,1
24899,1,mobile,IN,organic,card,2026-01-08,0,1.9.0,1910,1,1,0,0
24900,1,mobile,EU,paid_social,upi,2026-01-14,0,1.9.0,1871,1,1,1,1
24901,0,mobile,US,organic,paypal,2026-01-20,0,1.9.1,1636,1,1,1,1
24902,0,mobile,IN,referral,card,2025-12-22,0,1.9.0,1835,1,1,1,0
24903,1,desktop,BR,organic,card,2026-01-20,0,1.9.0,241,1,0,0,0
24904,1,mobile,US,paid_social,card,2025-12-21,0,1.9.1,1431,1,1,0,0
24905,0,desktop,BR,organic,card,2026-01-13,0,1.9.0,1088,0,0,0,0
24906,0,mobile,EU,organic,card,2025-12-16,0,1.9.1,1464,1,1,1,1
24907,0,mobile,OTHER,organic,card,2026-01-18,0,1.9.0,1437,0,0,0,0
24908,1,mobile,IN,referral,card,2026-01-03,0,1.9.0,1603,1,1,1,1
24909,1,desktop,US,paid_search,card,2026-02-01,1,1.9.0,827,1,1,0,0
24910,1,mobile,IN,organic,card,2026-01-25,0,1.9.0,1612,1,1,1,1
24911,0,mobile,EU,paid_social,paypal,2026-01-02,0,1.9.1,1672,1,1,0,0
24912,1,mobile,US,paid_search,card,2025-12-16,0,1.9.0,1417,1,1,0,0
24913,1,desktop,IN,referral,paypal,2026-01-05,0,1.9.0,603,1,1,0,0
24914,1,mobile,EU,paid_social,card,2026-01-13,0,1.9.0,1497,1,1,1,1
24915,0,desktop,IN,paid_search,card,2026-01-17,0,1.9.1,916,1,1,0,0
24916,1,mobile,US,organic,upi,2025-12-16,0,1.9.1,1427,1,1,1,1
24917,0,mobile,IN,paid_search,card,2025-12-18,0,1.9.0,1879,1,1,0,0
24918,0,mobile,IN,paid_search,card,2025-12-13,0,1.9.0,1723,1,0,0,0
24919,0,mobile,EU,paid_search,cod,2025-12-23,0,1.9.1,1385,1,0,0,0
24920,1,mobile,US,organic,card,2026-01-26,0,1.9.0,1466,1,1,0,0
24921,0,mobile,IN,paid_social,cod,2026-01-26,0,1.9.0,1808,1,1,1,1
24922,1,desktop,BR,organic,cod,2025-12-28,0,1.9.1,1117,1,1,1,0
24923,1,mobile,US,email,card,2025-12-26,0,1.9.1,1494,1,0,0,0
24924,0,mobile,EU,referral,card,2026-02-04,1,2.0.1,2395,1,0,0,0
24925,1,desktop,US,organic,card,2026-01-31,1,1.9.1,674,1,1,1,0
24926,1,desktop,IN,paid_search,card,2026-01-14,0,1.9.0,981,1,0,0,0
24927,1,mobile,BR,paid_search,card,2026-01-07,0,1.9.0,1440,1,1,1,0
24928,1,mobile,IN,referral,card,2026-02-05,1,2.0.0,1913,1,1,1,0
24929,0,mobile,IN,paid_social,paypal,2025-12-15,0,1.9.0,1631,1,1,1,1
24930,1,mobile,US,organic,card,2025-12-16,0,1.9.0,1740,1,1,0,0
24931,0,mobile,US,paid_search,card,2025-12-30,0,1.9.0,1963,0,0,0,0
24932,0,mobile,US,organic,card,2026-01-24,0,1.9.0,1434,1,1,1,1
24933,1,mobile,IN,paid_search,card,2026-02-06,1,2.0.0,2151,1,0,0,0
24934,1,desktop,IN,paid_social,card,2026-02-09,1,1.9.0,743,1,1,0,0
24935,1,desktop,US,paid_search,upi,2025-12-23,0,1.9.0,1151,1,1,0,0
24936,0,desktop,OTHER,email,paypal,2026-01-03,0,1.9.1,564,1,1,1,1
24937,0,mobile,US,organic,cod,2025-12-31,0,1.9.1,1713,1,0,0,0
24938,0,desktop,BR,referral,cod,2025-12-12,0,1.9.0,1119,0,0,0,0
24939,1,mobile,US,organic,card,2025-12-26,0,1.9.0,1724,1,0,0,0
24940,1,mobile,BR,email,card,2026-01-01,0,1.9.1,1963,1,1,0,0
24941,1,desktop,IN,organic,upi,2025-12-21,0,1.9.0,1095,1,1,0,0
24942,1,mobile,BR,organic,card,2026-01-17,0,1.9.0,1402,1,1,1,0
24943,1,mobile,EU,email,upi,2025-12-12,0,1.9.1,1951,1,0,0,0
24944,0,desktop,IN,paid_social,upi,2026-01-05,0,1.9.1,600,1,1,1,0
24945,1,desktop,IN,paid_search,card,2025-12-21,0,1.9.0,1149,1,1,1,1
24946,0,mobile,EU,paid_search,paypal,2025-12-31,0,1.9.0,1502,1,0,0,0
24947,1,desktop,BR,organic,card,2026-02-07,1,1.9.0,603,1,1,1,1
24948,0,mobile,IN,paid_search,card,2026-01-23,0,1.9.1,1798,1,0,0,0
24949,1,desktop,IN,paid_search,card,2025-12-23,0,1.9.0,670,1,1,1,0
24950,0,mobile,US,paid_search,card,2026-01-23,0,1.9.1,1655,1,1,1,0
24951,1,desktop,BR,paid_search,card,2026-01-07,0,1.9.0,1027,1,1,1,1
24952,0,desktop,US,paid_social,upi,2026-01-16,0,1.9.0,1016,1,1,0,0
24953,1,mobile,US,email,card,2025-12-23,0,1.9.0,1673,1,1,1,1
24954,1,desktop,US,email,upi,2025-12-20,0,1.9.0,849,1,1,1,0
24955,1,desktop,EU,referral,card,2025-12-26,0,1.9.0,777,0,0,0,0
24956,1,mobile,EU,organic,card,2026-01-19,0,1.9.1,1633,1,0,0,0
24957,0,desktop,US,organic,upi,2026-01-13,0,1.9.0,695,1,0,0,0
24958,0,desktop,IN,paid_search,card,2026-02-01,1,1.9.0,836,1,1,1,0
24959,0,mobile,US,email,card,2026-01-25,0,1.9.1,1255,1,1,0,0
24960,0,mobile,IN,paid_search,cod,2025-12-16,0,1.9.0,1291,1,1,0,0
24961,1,mobile,EU,organic,paypal,2026-01-21,0,1.9.0,1771,1,1,0,0
24962,0,mobile,US,referral,card,2025-12-14,0,1.9.0,1556,1,1,1,0
24963,1,mobile,US,paid_social,card,2026-01-27,1,2.0.0,2236,1,1,1,0
24964,0,mobile,US,organic,card,2025-12-20,0,1.9.0,1673,0,0,0,0
24965,1,desktop,IN,paid_social,card,2026-01-18,0,1.9.0,1168,1,0,0,0
24966,0,desktop,US,organic,paypal,2026-01-26,0,1.9.0,781,1,1,0,0
24967,1,desktop,EU,paid_search,card,2026-01-05,0,1.9.1,739,1,0,0,0
24968,1,desktop,EU,organic,card,2026-01-12,0,1.9.0,557,1,1,1,1
24969,1,mobile,US,paid_search,paypal,2026-02-01,1,2.0.0,2217,1,1,1,0
24970,1,mobile,US,organic,card,2026-01-26,0,1.9.0,1387,1,1,0,0
24971,1,mobile,IN,organic,upi,2025-12-26,0,1.9.0,1655,1,0,0,0
24972,1,mobile,EU,organic,upi,2025-12-28,0,1.9.0,1914,1,1,0,0
24973,0,mobile,OTHER,paid_social,card,2026-02-01,1,2.0.0,1991,1,1,0,0
24974,1,mobile,US,paid_search,upi,2026-01-20,0,1.9.0,1409,1,1,1,1
24975,0,mobile,OTHER,organic,paypal,2026-02-07,1,2.0.0,2345,1,1,1,1
